"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
379005,2,"2016-01-14 00:00:00","Not Available",1104029,37,1558,3,GBP
379005,3,"2016-01-14 00:00:00","Not Available",1104029,37,1969,3,GBP
379005,4,"2016-01-14 00:00:00","Not Available",1104029,37,1453,4,GBP
379008,1,"2016-01-14 00:00:00","Not Available",793968,30,76,3,EUR
379008,2,"2016-01-14 00:00:00","Not Available",793968,30,1648,1,EUR
379009,1,"2016-01-14 00:00:00","Not Available",1556602,61,375,4,USD
379009,2,"2016-01-14 00:00:00","Not Available",1556602,61,651,3,USD
379011,1,"2016-01-14 00:00:00","Not Available",1291414,48,1280,3,USD
379011,2,"2016-01-14 00:00:00","Not Available",1291414,48,1292,1,USD
379011,3,"2016-01-14 00:00:00","Not Available",1291414,48,1620,4,USD
380000,1,"2016-01-15 00:00:00","Not Available",1614172,57,1676,3,USD
380000,2,"2016-01-15 00:00:00","Not Available",1614172,57,2094,5,USD
380001,1,"2016-01-15 00:00:00","Not Available",1530756,66,641,3,USD
380001,2,"2016-01-15 00:00:00","Not Available",1530756,66,1069,3,USD
380001,3,"2016-01-15 00:00:00","Not Available",1530756,66,1687,3,USD
380003,1,"2016-01-15 00:00:00","Not Available",627789,17,172,3,EUR
380004,1,"2016-01-15 00:00:00","Not Available",1909649,66,1114,1,USD
380004,2,"2016-01-15 00:00:00","Not Available",1909649,66,272,1,USD
380004,3,"2016-01-15 00:00:00","Not Available",1909649,66,1697,2,USD
380005,1,"2016-01-15 00:00:00","Not Available",770856,30,1705,2,EUR
380005,2,"2016-01-15 00:00:00","Not Available",770856,30,154,7,EUR
380006,1,"2016-01-15 00:00:00","Not Available",549983,27,1969,7,EUR
381001,1,"2016-01-16 00:00:00","Not Available",780974,29,2397,3,EUR
381001,2,"2016-01-16 00:00:00","Not Available",780974,29,2398,1,EUR
381002,1,"2016-01-16 00:00:00","2016-01-26 00:00:00",2042097,0,1283,1,USD
381002,2,"2016-01-16 00:00:00","2016-01-26 00:00:00",2042097,0,1345,1,USD
381002,3,"2016-01-16 00:00:00","2016-01-26 00:00:00",2042097,0,2510,2,USD
381003,1,"2016-01-16 00:00:00","Not Available",1631876,61,1619,6,USD
381003,2,"2016-01-16 00:00:00","Not Available",1631876,61,2079,1,USD
381004,1,"2016-01-16 00:00:00","Not Available",1914255,53,960,2,USD
381004,2,"2016-01-16 00:00:00","Not Available",1914255,53,143,4,USD
381005,1,"2016-01-16 00:00:00","Not Available",1803346,50,1946,10,USD
381006,1,"2016-01-16 00:00:00","Not Available",1364334,64,1029,1,USD
381007,1,"2016-01-16 00:00:00","Not Available",1202659,48,1246,1,USD
381007,2,"2016-01-16 00:00:00","Not Available",1202659,48,97,2,USD
381007,3,"2016-01-16 00:00:00","Not Available",1202659,48,1590,6,USD
381007,4,"2016-01-16 00:00:00","Not Available",1202659,48,1779,7,USD
381008,1,"2016-01-16 00:00:00","Not Available",982850,42,1707,2,GBP
381009,1,"2016-01-16 00:00:00","Not Available",1187611,42,2086,4,GBP
381010,1,"2016-01-16 00:00:00","Not Available",1554137,66,1671,3,USD
381010,2,"2016-01-16 00:00:00","Not Available",1554137,66,1604,1,USD
381010,3,"2016-01-16 00:00:00","Not Available",1554137,66,1836,1,USD
381011,1,"2016-01-16 00:00:00","Not Available",1302333,45,450,1,USD
381012,1,"2016-01-16 00:00:00","2016-01-23 00:00:00",2072376,0,1759,2,USD
381012,2,"2016-01-16 00:00:00","2016-01-23 00:00:00",2072376,0,1684,7,USD
381013,1,"2016-01-16 00:00:00","2016-01-21 00:00:00",1984685,0,1583,1,USD
381013,2,"2016-01-16 00:00:00","2016-01-21 00:00:00",1984685,0,584,8,USD
383000,1,"2016-01-18 00:00:00","Not Available",1768548,51,1623,3,USD
383001,1,"2016-01-18 00:00:00","Not Available",1584109,61,994,1,USD
383002,1,"2016-01-18 00:00:00","Not Available",1650783,57,1145,1,USD
383002,2,"2016-01-18 00:00:00","Not Available",1650783,57,75,2,USD
383002,3,"2016-01-18 00:00:00","Not Available",1650783,57,775,1,USD
383003,1,"2016-01-18 00:00:00","Not Available",568160,19,959,3,EUR
383004,1,"2016-01-18 00:00:00","Not Available",1670107,59,1248,3,USD
383004,2,"2016-01-18 00:00:00","Not Available",1670107,59,2500,1,USD
383004,3,"2016-01-18 00:00:00","Not Available",1670107,59,185,3,USD
384000,1,"2016-01-19 00:00:00","Not Available",622740,17,144,5,EUR
384000,2,"2016-01-19 00:00:00","Not Available",622740,17,78,4,EUR
384000,4,"2016-01-19 00:00:00","Not Available",622740,17,1825,1,EUR
384001,1,"2016-01-19 00:00:00","Not Available",780674,29,301,2,EUR
384001,2,"2016-01-19 00:00:00","Not Available",780674,29,1695,2,EUR
384002,1,"2016-01-19 00:00:00","Not Available",1263974,43,61,2,USD
384002,2,"2016-01-19 00:00:00","Not Available",1263974,43,2105,1,USD
384003,1,"2016-01-19 00:00:00","Not Available",1369624,64,420,4,USD
384004,1,"2016-01-19 00:00:00","2016-01-28 00:00:00",1316297,0,1150,2,USD
384004,2,"2016-01-19 00:00:00","2016-01-28 00:00:00",1316297,0,1578,6,USD
384005,1,"2016-01-19 00:00:00","Not Available",1022895,37,1597,4,GBP
384006,1,"2016-01-19 00:00:00","Not Available",247132,9,752,1,CAD
384006,2,"2016-01-19 00:00:00","Not Available",247132,9,434,1,CAD
384006,3,"2016-01-19 00:00:00","Not Available",247132,9,124,8,CAD
384006,4,"2016-01-19 00:00:00","Not Available",247132,9,2382,1,CAD
384007,1,"2016-01-19 00:00:00","Not Available",14180,6,494,3,AUD
384007,2,"2016-01-19 00:00:00","Not Available",14180,6,1633,2,AUD
385000,1,"2016-01-20 00:00:00","2016-01-25 00:00:00",1110691,0,1586,8,GBP
385000,2,"2016-01-20 00:00:00","2016-01-25 00:00:00",1110691,0,1427,5,GBP
385000,3,"2016-01-20 00:00:00","2016-01-25 00:00:00",1110691,0,166,3,GBP
385002,1,"2016-01-20 00:00:00","Not Available",844832,31,424,2,EUR
385002,2,"2016-01-20 00:00:00","Not Available",844832,31,53,2,EUR
385003,1,"2016-01-20 00:00:00","Not Available",624165,18,1928,3,EUR
385004,1,"2016-01-20 00:00:00","Not Available",332332,8,2162,1,CAD
385005,1,"2016-01-20 00:00:00","Not Available",1251726,57,2120,3,USD
385006,1,"2016-01-20 00:00:00","Not Available",724534,28,135,4,EUR
385006,2,"2016-01-20 00:00:00","Not Available",724534,28,1155,1,EUR
385007,1,"2016-01-20 00:00:00","Not Available",1273837,61,1112,8,USD
385008,1,"2016-01-20 00:00:00","Not Available",667318,16,1195,1,EUR
385009,1,"2016-01-20 00:00:00","Not Available",1720050,61,6,1,USD
385009,3,"2016-01-20 00:00:00","Not Available",1720050,61,123,5,USD
385010,1,"2016-01-20 00:00:00","Not Available",483118,20,61,6,EUR
385010,2,"2016-01-20 00:00:00","Not Available",483118,20,1000,3,EUR
386000,1,"2016-01-21 00:00:00","Not Available",748749,30,443,2,EUR
386000,2,"2016-01-21 00:00:00","Not Available",748749,30,434,2,EUR
386000,3,"2016-01-21 00:00:00","Not Available",748749,30,167,1,EUR
386000,4,"2016-01-21 00:00:00","Not Available",748749,30,516,1,EUR
386001,1,"2016-01-21 00:00:00","2016-01-30 00:00:00",1912666,0,1996,2,USD
386001,2,"2016-01-21 00:00:00","2016-01-30 00:00:00",1912666,0,1577,1,USD
386002,1,"2016-01-21 00:00:00","Not Available",1525000,43,581,3,USD
386003,1,"2016-01-21 00:00:00","Not Available",265825,8,1646,1,CAD
386004,1,"2016-01-21 00:00:00","Not Available",2085055,45,1222,3,USD
386005,1,"2016-01-21 00:00:00","2016-02-02 00:00:00",345812,0,1600,1,CAD
386005,2,"2016-01-21 00:00:00","2016-02-02 00:00:00",345812,0,237,1,CAD
386006,1,"2016-01-21 00:00:00","Not Available",348548,10,1271,2,CAD
386006,2,"2016-01-21 00:00:00","Not Available",348548,10,1585,1,CAD
386006,3,"2016-01-21 00:00:00","Not Available",348548,10,1637,3,CAD
386006,4,"2016-01-21 00:00:00","Not Available",348548,10,1587,1,CAD
386006,5,"2016-01-21 00:00:00","Not Available",348548,10,423,1,CAD
386008,1,"2016-01-21 00:00:00","Not Available",2093929,56,313,2,USD
386008,2,"2016-01-21 00:00:00","Not Available",2093929,56,124,7,USD
386008,3,"2016-01-21 00:00:00","Not Available",2093929,56,1634,3,USD
386008,4,"2016-01-21 00:00:00","Not Available",2093929,56,448,4,USD
386009,1,"2016-01-21 00:00:00","Not Available",522652,19,1859,4,EUR
386009,2,"2016-01-21 00:00:00","Not Available",522652,19,156,3,EUR
386009,3,"2016-01-21 00:00:00","Not Available",522652,19,1896,1,EUR
386009,4,"2016-01-21 00:00:00","Not Available",522652,19,2107,3,EUR
386010,1,"2016-01-21 00:00:00","Not Available",1775819,57,155,6,USD
386010,2,"2016-01-21 00:00:00","Not Available",1775819,57,1638,1,USD
386010,3,"2016-01-21 00:00:00","Not Available",1775819,57,1947,3,USD
386010,4,"2016-01-21 00:00:00","Not Available",1775819,57,125,1,USD
386011,1,"2016-01-21 00:00:00","2016-01-28 00:00:00",541598,0,54,6,EUR
386011,2,"2016-01-21 00:00:00","2016-01-28 00:00:00",541598,0,101,2,EUR
386011,3,"2016-01-21 00:00:00","2016-01-28 00:00:00",541598,0,461,3,EUR
387000,1,"2016-01-22 00:00:00","2016-01-26 00:00:00",224434,0,1729,2,CAD
387000,2,"2016-01-22 00:00:00","2016-01-26 00:00:00",224434,0,1599,3,CAD
387000,3,"2016-01-22 00:00:00","2016-01-26 00:00:00",224434,0,1622,1,CAD
387000,4,"2016-01-22 00:00:00","2016-01-26 00:00:00",224434,0,55,6,CAD
387001,1,"2016-01-22 00:00:00","Not Available",2011796,51,39,5,USD
387002,1,"2016-01-22 00:00:00","Not Available",1368025,44,429,2,USD
387002,2,"2016-01-22 00:00:00","Not Available",1368025,44,1377,6,USD
387003,1,"2016-01-22 00:00:00","Not Available",368610,8,144,5,CAD
387003,2,"2016-01-22 00:00:00","Not Available",368610,8,1251,2,CAD
387003,3,"2016-01-22 00:00:00","Not Available",368610,8,691,1,CAD
387003,4,"2016-01-22 00:00:00","Not Available",368610,8,190,1,CAD
387003,5,"2016-01-22 00:00:00","Not Available",368610,8,1656,2,CAD
387003,6,"2016-01-22 00:00:00","Not Available",368610,8,1425,4,CAD
387003,7,"2016-01-22 00:00:00","Not Available",368610,8,143,9,CAD
387004,1,"2016-01-22 00:00:00","Not Available",1307296,53,709,6,USD
387004,2,"2016-01-22 00:00:00","Not Available",1307296,53,962,1,USD
387005,1,"2016-01-22 00:00:00","Not Available",938399,36,1816,3,GBP
387005,2,"2016-01-22 00:00:00","Not Available",938399,36,982,2,GBP
387005,3,"2016-01-22 00:00:00","Not Available",938399,36,442,1,GBP
387006,1,"2016-01-22 00:00:00","Not Available",1616350,51,1576,1,USD
387007,1,"2016-01-22 00:00:00","Not Available",549936,24,1264,2,EUR
387007,2,"2016-01-22 00:00:00","Not Available",549936,24,1529,3,EUR
387007,3,"2016-01-22 00:00:00","Not Available",549936,24,1612,4,EUR
388000,1,"2016-01-23 00:00:00","Not Available",97611,5,928,6,AUD
388000,2,"2016-01-23 00:00:00","Not Available",97611,5,1045,7,AUD
388000,3,"2016-01-23 00:00:00","Not Available",97611,5,1627,6,AUD
388001,1,"2016-01-23 00:00:00","2016-01-27 00:00:00",1730210,0,1616,1,USD
388002,1,"2016-01-23 00:00:00","Not Available",962533,36,460,2,GBP
388002,2,"2016-01-23 00:00:00","Not Available",962533,36,489,2,GBP
388003,1,"2016-01-23 00:00:00","Not Available",205077,10,90,8,CAD
388003,2,"2016-01-23 00:00:00","Not Available",205077,10,945,1,CAD
388004,1,"2016-01-23 00:00:00","2016-01-31 00:00:00",776431,0,2104,1,EUR
388004,2,"2016-01-23 00:00:00","2016-01-31 00:00:00",776431,0,618,3,EUR
388005,1,"2016-01-23 00:00:00","Not Available",1893487,55,1601,4,USD
388005,2,"2016-01-23 00:00:00","Not Available",1893487,55,2388,9,USD
388006,1,"2016-01-23 00:00:00","Not Available",1098143,41,1393,3,GBP
388006,2,"2016-01-23 00:00:00","Not Available",1098143,41,1627,2,GBP
388006,3,"2016-01-23 00:00:00","Not Available",1098143,41,133,1,GBP
388007,1,"2016-01-23 00:00:00","Not Available",1112613,42,459,4,GBP
388008,1,"2016-01-23 00:00:00","Not Available",1170323,41,640,6,GBP
388008,2,"2016-01-23 00:00:00","Not Available",1170323,41,1665,2,GBP
388008,3,"2016-01-23 00:00:00","Not Available",1170323,41,665,2,GBP
388008,4,"2016-01-23 00:00:00","Not Available",1170323,41,158,1,GBP
388008,5,"2016-01-23 00:00:00","Not Available",1170323,41,96,3,GBP
388009,1,"2016-01-23 00:00:00","Not Available",930705,40,1585,3,GBP
388010,1,"2016-01-23 00:00:00","Not Available",1001228,39,827,4,GBP
388010,2,"2016-01-23 00:00:00","Not Available",1001228,39,1139,1,GBP
388011,1,"2016-01-23 00:00:00","Not Available",1702898,61,454,5,USD
388011,2,"2016-01-23 00:00:00","Not Available",1702898,61,50,1,USD
388011,3,"2016-01-23 00:00:00","Not Available",1702898,61,1653,2,USD
388011,4,"2016-01-23 00:00:00","Not Available",1702898,61,2094,1,USD
388011,5,"2016-01-23 00:00:00","Not Available",1702898,61,1692,3,USD
388011,6,"2016-01-23 00:00:00","Not Available",1702898,61,2106,7,USD
388011,7,"2016-01-23 00:00:00","Not Available",1702898,61,1211,2,USD
388012,1,"2016-01-23 00:00:00","Not Available",2086544,50,2113,1,USD
388012,2,"2016-01-23 00:00:00","Not Available",2086544,50,69,2,USD
388013,1,"2016-01-23 00:00:00","2016-01-30 00:00:00",1559552,0,1657,1,USD
388014,1,"2016-01-23 00:00:00","Not Available",1671541,57,1586,1,USD
388014,2,"2016-01-23 00:00:00","Not Available",1671541,57,1786,4,USD
388014,3,"2016-01-23 00:00:00","Not Available",1671541,57,2501,4,USD
390000,1,"2016-01-25 00:00:00","Not Available",1699570,59,1581,1,USD
390000,2,"2016-01-25 00:00:00","Not Available",1699570,59,2351,2,USD
390001,1,"2016-01-25 00:00:00","Not Available",1301552,51,189,2,USD
390001,2,"2016-01-25 00:00:00","Not Available",1301552,51,1617,7,USD
390001,3,"2016-01-25 00:00:00","Not Available",1301552,51,175,2,USD
390001,4,"2016-01-25 00:00:00","Not Available",1301552,51,186,2,USD
390001,6,"2016-01-25 00:00:00","Not Available",1301552,51,1605,1,USD
390002,1,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,537,3,USD
390002,2,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1636,2,USD
390002,3,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1581,1,USD
390002,4,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1792,2,USD
390002,5,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,458,1,USD
390003,1,"2016-01-25 00:00:00","Not Available",253233,10,1635,1,CAD
390004,1,"2016-01-25 00:00:00","Not Available",1321513,48,152,2,USD
390005,1,"2016-01-25 00:00:00","Not Available",549766,22,1558,3,EUR
390005,2,"2016-01-25 00:00:00","Not Available",549766,22,1594,1,EUR
391000,1,"2016-01-26 00:00:00","Not Available",881876,32,2108,1,EUR
391000,2,"2016-01-26 00:00:00","Not Available",881876,32,143,1,EUR
391000,3,"2016-01-26 00:00:00","Not Available",881876,32,1662,2,EUR
391001,1,"2016-01-26 00:00:00","2016-02-02 00:00:00",361945,0,1841,1,CAD
391002,1,"2016-01-26 00:00:00","Not Available",1201225,45,1636,1,USD
391002,2,"2016-01-26 00:00:00","Not Available",1201225,45,1325,1,USD
391003,1,"2016-01-26 00:00:00","Not Available",1427869,44,1370,1,USD
391003,2,"2016-01-26 00:00:00","Not Available",1427869,44,1280,6,USD
391004,1,"2016-01-26 00:00:00","Not Available",444160,19,1588,3,EUR
391004,2,"2016-01-26 00:00:00","Not Available",444160,19,69,6,EUR
391006,1,"2016-01-26 00:00:00","Not Available",1885990,51,1467,1,USD
391006,2,"2016-01-26 00:00:00","Not Available",1885990,51,1590,2,USD
391007,1,"2016-01-26 00:00:00","Not Available",125950,6,1705,1,AUD
391007,2,"2016-01-26 00:00:00","Not Available",125950,6,138,1,AUD
392000,1,"2016-01-27 00:00:00","Not Available",1302998,51,1613,3,USD
392000,2,"2016-01-27 00:00:00","Not Available",1302998,51,1490,1,USD
392001,1,"2016-01-27 00:00:00","Not Available",1227891,54,155,2,USD
392002,1,"2016-01-27 00:00:00","Not Available",1855347,59,430,2,USD
392002,2,"2016-01-27 00:00:00","Not Available",1855347,59,1168,1,USD
392002,3,"2016-01-27 00:00:00","Not Available",1855347,59,144,2,USD
392002,4,"2016-01-27 00:00:00","Not Available",1855347,59,2298,2,USD
392003,1,"2016-01-27 00:00:00","2016-02-04 00:00:00",1471397,0,156,8,USD
392004,1,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,2118,3,EUR
392004,2,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1441,2,EUR
392004,3,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1449,2,EUR
392004,4,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1698,1,EUR
392004,5,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,2006,1,EUR
392005,1,"2016-01-27 00:00:00","Not Available",1458301,48,1586,1,USD
392005,2,"2016-01-27 00:00:00","Not Available",1458301,48,1050,1,USD
392005,3,"2016-01-27 00:00:00","Not Available",1458301,48,1100,6,USD
392005,4,"2016-01-27 00:00:00","Not Available",1458301,48,1607,9,USD
392006,1,"2016-01-27 00:00:00","Not Available",1310403,65,149,6,USD
392006,2,"2016-01-27 00:00:00","Not Available",1310403,65,1863,2,USD
392007,1,"2016-01-27 00:00:00","Not Available",1079159,41,84,5,GBP
392007,2,"2016-01-27 00:00:00","Not Available",1079159,41,1573,2,GBP
392007,3,"2016-01-27 00:00:00","Not Available",1079159,41,185,1,GBP
392008,1,"2016-01-27 00:00:00","Not Available",992150,39,1659,3,GBP
392009,1,"2016-01-27 00:00:00","Not Available",1724829,54,2161,3,USD
392009,2,"2016-01-27 00:00:00","Not Available",1724829,54,1387,1,USD
392010,1,"2016-01-27 00:00:00","Not Available",651767,18,1629,5,EUR
392010,2,"2016-01-27 00:00:00","Not Available",651767,18,522,1,EUR
392010,3,"2016-01-27 00:00:00","Not Available",651767,18,1668,2,EUR
392010,4,"2016-01-27 00:00:00","Not Available",651767,18,189,9,EUR
392010,5,"2016-01-27 00:00:00","Not Available",651767,18,1522,1,EUR
392010,6,"2016-01-27 00:00:00","Not Available",651767,18,455,1,EUR
393001,1,"2016-01-28 00:00:00","Not Available",530451,19,2267,7,EUR
393001,2,"2016-01-28 00:00:00","Not Available",530451,19,1228,4,EUR
393001,3,"2016-01-28 00:00:00","Not Available",530451,19,1593,1,EUR
393001,4,"2016-01-28 00:00:00","Not Available",530451,19,1157,5,EUR
393002,1,"2016-01-28 00:00:00","Not Available",792110,28,662,9,EUR
393003,1,"2016-01-28 00:00:00","Not Available",1188400,38,2000,2,GBP
393003,2,"2016-01-28 00:00:00","Not Available",1188400,38,2102,1,GBP
393003,3,"2016-01-28 00:00:00","Not Available",1188400,38,1608,9,GBP
393004,1,"2016-01-28 00:00:00","2016-02-09 00:00:00",2007813,0,415,3,USD
393004,2,"2016-01-28 00:00:00","2016-02-09 00:00:00",2007813,0,1629,1,USD
393005,1,"2016-01-28 00:00:00","Not Available",1112419,39,175,6,GBP
393005,2,"2016-01-28 00:00:00","Not Available",1112419,39,2511,2,GBP
393005,3,"2016-01-28 00:00:00","Not Available",1112419,39,1657,3,GBP
393005,4,"2016-01-28 00:00:00","Not Available",1112419,39,417,2,GBP
393006,1,"2016-01-28 00:00:00","Not Available",1765324,51,417,2,USD
393006,2,"2016-01-28 00:00:00","Not Available",1765324,51,2305,2,USD
393007,1,"2016-01-28 00:00:00","Not Available",1206405,45,1763,1,USD
393007,2,"2016-01-28 00:00:00","Not Available",1206405,45,121,1,USD
393007,3,"2016-01-28 00:00:00","Not Available",1206405,45,2387,7,USD
393007,4,"2016-01-28 00:00:00","Not Available",1206405,45,1901,3,USD
393008,1,"2016-01-28 00:00:00","Not Available",1823888,57,2038,1,USD
393009,1,"2016-01-28 00:00:00","Not Available",1765579,56,2024,1,USD
393010,1,"2016-01-28 00:00:00","2016-02-06 00:00:00",313968,0,1616,7,CAD
393010,2,"2016-01-28 00:00:00","2016-02-06 00:00:00",313968,0,1477,2,CAD
394000,1,"2016-01-29 00:00:00","2016-02-09 00:00:00",1736019,0,979,1,USD
394000,2,"2016-01-29 00:00:00","2016-02-09 00:00:00",1736019,0,113,4,USD
394001,1,"2016-01-29 00:00:00","Not Available",186894,5,1228,5,AUD
394001,2,"2016-01-29 00:00:00","Not Available",186894,5,519,8,AUD
394001,3,"2016-01-29 00:00:00","Not Available",186894,5,1652,3,AUD
394002,1,"2016-01-29 00:00:00","Not Available",452923,27,1695,1,EUR
394002,2,"2016-01-29 00:00:00","Not Available",452923,27,1688,2,EUR
394003,1,"2016-01-29 00:00:00","Not Available",431461,27,326,2,EUR
394003,2,"2016-01-29 00:00:00","Not Available",431461,27,1697,3,EUR
394003,3,"2016-01-29 00:00:00","Not Available",431461,27,654,2,EUR
394004,1,"2016-01-29 00:00:00","Not Available",602720,16,1417,2,EUR
394004,2,"2016-01-29 00:00:00","Not Available",602720,16,1138,1,EUR
394004,3,"2016-01-29 00:00:00","Not Available",602720,16,1190,2,EUR
394005,1,"2016-01-29 00:00:00","Not Available",1810401,65,174,4,USD
394005,2,"2016-01-29 00:00:00","Not Available",1810401,65,1712,6,USD
394006,1,"2016-01-29 00:00:00","Not Available",1041067,37,1802,6,GBP
394007,1,"2016-01-29 00:00:00","Not Available",1337730,63,2077,5,USD
395000,1,"2016-01-30 00:00:00","Not Available",829132,32,128,4,EUR
395001,1,"2016-01-30 00:00:00","Not Available",216550,10,2089,3,CAD
395001,2,"2016-01-30 00:00:00","Not Available",216550,10,1610,1,CAD
395001,3,"2016-01-30 00:00:00","Not Available",216550,10,1779,8,CAD
395002,1,"2016-01-30 00:00:00","Not Available",250944,8,105,3,CAD
395002,2,"2016-01-30 00:00:00","Not Available",250944,8,1621,3,CAD
395003,1,"2016-01-30 00:00:00","Not Available",1296866,54,2355,2,USD
395003,2,"2016-01-30 00:00:00","Not Available",1296866,54,1209,3,USD
395003,3,"2016-01-30 00:00:00","Not Available",1296866,54,2,9,USD
395004,1,"2016-01-30 00:00:00","Not Available",2063107,45,1291,2,USD
395004,2,"2016-01-30 00:00:00","Not Available",2063107,45,2178,2,USD
395004,3,"2016-01-30 00:00:00","Not Available",2063107,45,1986,8,USD
395005,1,"2016-01-30 00:00:00","Not Available",2082135,54,1630,5,USD
395005,2,"2016-01-30 00:00:00","Not Available",2082135,54,1589,5,USD
395006,1,"2016-01-30 00:00:00","Not Available",127193,5,697,2,AUD
395006,2,"2016-01-30 00:00:00","Not Available",127193,5,1249,1,AUD
395006,3,"2016-01-30 00:00:00","Not Available",127193,5,1990,7,AUD
